ISO_Code,Year,EFW,Size of Government,Legal System & Property Rights,Sound Money,Freedom to trade internationally,Regulation,RGDP Per Capita,RGDP Per Capita Lag,Log RGDP Per Capita,Log RGDP Per Capita Lag,North America,Inflation
BIH,1/1/12,0.17984681,-0.041995993,1.345687805,-0.32119449,-0.179153405,0.095890135,-220,-108,-0.024491929,-0.011807287,0,4.82239636
BIH,1/1/11,-0.084387106,0.006867944,-0.527621932,-0.18929345,0.218344567,0.069767342,88,-220,0.00986887,-0.024491929,0,3.338979636
BIH,1/1/10,-0.076299871,0.19887364,-0.651149913,0.172644063,0.029344576,-0.131211722,-87,88,-0.009756175,0.00986887,0,2.936231536
BIH,1/1/09,-0.148189378,-0.156927796,-0.12966093,0.035617231,-0.137947548,-0.352027846,-72,-87,-0.008146685,-0.009756175,0,8.952970203
BIH,1/1/08,0.005248886,0.762319278,-0.38177608,-0.392611353,-0.050860796,0.089173383,68,-72,0.007695828,-0.008146685,0,4.816767674
BIH,1/1/07,0.071116372,0.100581845,0.021601694,0.091872416,0.120178276,0.02134763,-476,68,-0.055157631,0.007695828,0,4.282396048
BIH,1/1/06,-0.12912815,-0.197158216,-0.354238357,0.005359979,-0.055666448,-0.04393771,-479,-476,-0.058757472,-0.055157631,0,4.112183912
BIH,1/1/05,-0.272083493,-0.673095135,-0.132652472,0.418303602,-0.699226292,-0.27374717,-424,-479,-0.055057393,-0.058757472,0,3.382646819
BWA,1/1/14,0.015773155,0.311378296,-0.151334896,-0.211455266,0.166726918,-0.036449277,277,-393,0.018537018,-0.026198879,0,2.621050017
BWA,1/1/13,-0.04225261,0.777058824,-0.056562397,-0.484395372,-0.583814961,0.136450854,-229,277,-0.015300115,0.018537018,0,3.725326661
BWA,1/1/12,-0.018586591,0.023529412,0.272006474,0.061690241,-0.438983474,-0.011175609,-1110,-229,-0.077672261,-0.015300115,0,4.82239636
BWA,1/1/11,-0.01801123,-0.482075097,0.342483351,-0.017352842,0.180304761,-0.113416322,-367,-1110,-0.027067547,-0.077672261,0,3.338979636
BWA,1/1/10,-0.169482331,-0.547058824,0.109118703,-0.167955979,0.064995598,-0.306511155,-550,-367,-0.041987696,-0.027067547,0,2.936231536
BWA,1/1/09,-0.292382164,-0.923529412,-0.099170632,0.15727515,-0.253139329,-0.343346597,-810,-550,-0.065235266,-0.041987696,0,8.952970203
BWA,1/1/08,0.155293554,0.023529412,0.112397015,0.273121751,0.260729447,0.106690144,1221,-810,0.096776844,-0.065235266,0,4.816767674
BWA,1/1/07,0.250570401,0.725294118,0.025096442,0.320483075,-0.079531741,0.261510114,-559,1221,-0.043147731,0.096776844,0,4.282396048
BWA,1/1/06,-0.141218428,0.168823529,-0.220934201,-0.395021776,-0.202163511,-0.05679618,-762,-559,-0.061986173,-0.043147731,0,4.112183912
BWA,1/1/05,0.103160754,0,0.028942823,0.183674212,0.360974915,-0.057788181,-724,-762,-0.062682797,-0.061986173,0,3.382646819
BWA,1/1/04,-0.026064975,-0.8,-0.319389211,0.368018507,0.27021362,0.350832207,-296,-724,-0.026803488,-0.062682797,0,3.032139473
BWA,1/1/03,-0.019835079,0,-0.01610188,-0.314666354,0.294154227,-0.06256139,-98,-296,-0.009034818,-0.026803488,0,2.981574539
BWA,1/1/02,0.133844741,0.174822888,0.232277011,0.140845251,0.200938475,-0.07965992,-294,-98,-0.027604795,-0.009034818,0,3.838284639
BWA,1/1/01,-0.000424651,0,-0.131453781,0.152688909,-0.023476133,0.000117749,-414,-294,-0.040211303,-0.027604795,0,3.494464976
BRA,1/1/14,0.172396579,0.100599369,-0.037015178,0.261422638,0.036196193,0.500779875,-568,1953,-0.036550202,0.131709652,0,2.621050017
BRA,1/1/13,0.115220327,0.084519302,0.203879847,-0.099320269,0.186798476,0.200224279,48,-568,0.003140953,-0.036550202,0,3.725326661
BRA,1/1/12,0.16758433,0.344140743,0.498084725,-0.014005999,-0.077201796,0.086903976,-321,48,-0.021195208,0.003140953,0,4.82239636
BRA,1/1/11,0.179753149,0.751230743,0.063394847,0.088969343,0.051688599,-0.056517787,-154,-321,-0.010330116,-0.021195208,0,3.338979636
BRA,1/1/10,-0.000552918,0.190853907,-0.115553715,-0.235670488,0.038330294,0.119275412,-439,-154,-0.030047088,-0.010330116,0,2.936231536
BRA,1/1/09,-0.176007492,-0.207070036,-0.056032539,-0.035457771,-0.135508248,-0.445968865,-882,-439,-0.063242345,-0.030047088,0,8.952970203
BRA,1/1/08,0.083727142,0.445611437,-0.009174332,-0.066644544,0.07037332,-0.021530173,150,-882,0.011041702,-0.063242345,0,4.816767674
BRA,1/1/07,-0.123050844,-0.250641318,-0.147541959,-0.356743648,0.148918011,-0.009245306,-528,150,-0.039419855,0.011041702,0,4.282396048
BRA,1/1/06,-0.078236073,-0.420981279,-0.186947209,0.266520505,0.153224456,-0.202996838,-617,-528,-0.048124075,-0.039419855,0,4.112183912
BRA,1/1/05,0.006245448,0.22182401,0.02359962,-0.132974434,-0.237512692,0.156290736,-341,-617,-0.027625395,-0.048124075,0,3.382646819
BRA,1/1/04,-0.085956947,-0.213387131,-0.273656923,-0.015891285,-0.140414179,0.213564782,-237,-341,-0.01965971,-0.027625395,0,3.032139473
BRA,1/1/03,-0.072038767,-0.01934153,0.365818009,-0.483305807,-0.096389578,-0.126974928,-509,-237,-0.043576336,-0.01965971,0,2.981574539
BRA,1/1/02,0.148310428,-0.072153824,0.003322749,0.324981541,0.166251039,0.319150637,20,-509,0.001748558,-0.043576336,0,3.838284639
BRA,1/1/01,-0.214566482,-0.297560774,0.045430502,-0.886130176,-0.04556667,0.110994708,-188,20,-0.01655842,0.001748558,0,3.494464976
BGR,1/1/14,-0.005454511,0.084832647,-0.107539494,-0.114507973,0.042817799,0.067124467,-662,-664,-0.041272533,-0.039753813,0,2.621050017
BGR,1/1/13,-0.033725632,-0.009369701,-0.113276362,0.187410655,-0.39755227,0.164159518,-291,-662,-0.018695736,-0.041272533,0,3.725326661
BGR,1/1/12,0.037288759,-0.000276314,0.221412175,0.040372307,-0.213412532,0.138348158,-216,-291,-0.014106817,-0.018695736,0,4.82239636
BGR,1/1/11,-0.002319453,0.125419186,0.046032613,-0.153296735,0.021926993,-0.051679321,-92,-216,-0.006069421,-0.014106817,0,3.338979636
BGR,1/1/10,-0.035693871,-0.546884116,-0.038357044,0.19529738,0.354226913,-0.142752488,-365,-92,-0.024449458,-0.006069421,0,2.936231536
BGR,1/1/09,-0.010930257,0.217713763,0.012848997,-0.06728742,-0.25290887,0.034982246,-265,-365,-0.018133173,-0.024449458,0,8.952970203
BGR,1/1/08,-0.126008905,0.141255623,0.0736135,-0.705807745,-0.006334495,-0.132771406,463,-265,0.031470297,-0.018133173,0,4.816767674
BGR,1/1/07,-0.044041029,-0.358034298,0.073054244,-0.116632406,0.101059583,0.080347734,-931,463,-0.064319966,0.031470297,0,4.282396048
BGR,1/1/06,-0.046206642,-0.008295242,0.189112547,0.140136029,-0.167684859,-0.384301686,-1044,-931,-0.077417832,-0.064319966,0,4.112183912
BGR,1/1/05,-0.133799183,-0.118115527,-0.257730017,0.130440685,-0.396658037,-0.026933021,-918,-1044,-0.073408377,-0.077417832,0,3.382646819
BGR,1/1/04,-0.166008028,-0.446706973,-0.142631334,-0.189532731,0.150626502,-0.201795605,-881,-918,-0.075909487,-0.073408377,0,3.032139473
BGR,1/1/03,0.023798305,-0.242874577,0.054374029,0.262171806,0.036783215,0.008537051,-753,-881,-0.069786055,-0.075909487,0,2.981574539
BGR,1/1/02,-0.197440359,0.300418508,-0.008837815,-0.788753578,-0.38760671,-0.102422199,-589,-753,-0.05819788,-0.069786055,0,3.838284639
BGR,1/1/01,-0.484164376,-0.576182095,0.100242534,-1.858297483,0.25958547,-0.346170304,-626,-589,-0.065807682,-0.05819788,0,3.494464976
BFA,1/1/14,0.056532644,-0.205964078,0.038605869,-0.001883597,-0.09420315,0.546108178,-13,-33,-0.009005949,-0.022503507,0,2.621050017
BFA,1/1/13,-0.039711131,-0.435882353,0.080698253,0.035054881,0.083056378,0.038517184,-15,-13,-0.010493276,-0.009005949,0,3.725326661
BFA,1/1/12,-0.135938472,0.018709412,0.191834989,-0.289787764,-0.516129914,-0.084319084,-34,-15,-0.024200469,-0.010493276,0,4.82239636
BFA,1/1/11,0.151879433,-0.044331974,0.27373151,0.153810786,0.010768351,0.365418492,-44,-34,-0.03221362,-0.024200469,0,3.338979636
BFA,1/1/10,-0.002129226,-0.352793173,0.069921557,0.017066175,0.071672284,0.183487026,-44,-44,-0.033285978,-0.03221362,0,2.936231536
BFA,1/1/09,-0.037975272,0.314049998,0.088922159,-0.125228367,-0.116762358,-0.350857792,-63,-44,-0.049675171,-0.033285978,0,8.952970203
BFA,1/1/08,0.037215569,0.04375567,0.273526464,-0.109156677,-0.032119623,0.010072013,2,-63,0.001615509,-0.049675171,0,4.816767674
BFA,1/1/07,0.009037129,0.063920137,-0.119057262,0.649652368,-0.091566439,-0.457763157,-31,2,-0.025338503,0.001615509,0,4.282396048
BFA,1/1/06,-0.160130151,0.441045623,-0.296570413,-0.483873913,0.184578778,-0.645830831,-11,-31,-0.009147673,-0.025338503,0,4.112183912
BFA,1/1/05,0.027681604,-0.094208757,-0.028173628,0.040169641,0.160613932,0.060006833,-35,-11,-0.029675768,-0.009147673,0,3.382646819
BDI,1/1/14,-0.010015287,-0.705294118,0.269982183,0.262241165,0.144365658,-0.021371322,54,29,0.074931017,0.04268492,0,2.621050017
BDI,1/1/13,-0.01218813,-0.059411765,-0.122193015,-0.100354382,0.266123778,-0.045105266,-10,54,-0.013459153,0.074931017,0,3.725326661
BDI,1/1/12,-0.555482065,-0.777874356,-0.242500395,-0.909731651,-0.960038541,0.112734617,-11,-10,-0.015017347,-0.013459153,0,4.82239636
BDI,1/1/11,0.019478749,-0.353389285,-0.143558084,0.128282976,-0.085424204,0.551482342,-8,-11,-0.01106512,-0.015017347,0,3.338979636
BDI,1/1/10,-0.266302918,-0.204042791,-0.076959724,-0.151920031,-0.525226548,-0.373365494,-5,-8,-0.006978395,-0.01106512,0,2.936231536
BDI,1/1/09,0.177374252,0.542350803,0.121106964,-0.228898582,-0.073114125,0.5254262,-12,-5,-0.016949558,-0.006978395,0,8.952970203
BDI,1/1/08,-0.366593578,-0.485046142,0.054641482,-0.736027401,0.063572153,-0.730107981,-4,-12,-0.005714301,-0.016949558,0,4.816767674
BDI,1/1/07,0.512086986,0.472896705,0.202257358,1.200136366,0.188988007,0.496156492,-11,-4,-0.015884811,-0.005714301,0,4.282396048
BDI,1/1/06,-0.000267279,0.582620536,0.003953008,0.061237953,-0.760892207,0.111744316,-1,-11,-0.001456664,-0.015884811,0,4.112183912
BDI,1/1/05,-0.176331889,0.796756629,-0.376476595,-0.591200975,-0.62874223,-0.081996273,-15,-1,-0.022108491,-0.001456664,0,3.382646819
BDI,1/1/04,-0.50941695,-1.97001216,-0.03345115,0.205265059,0.005601435,-0.754487934,14,-15,0.020649701,-0.022108491,0,3.032139473
BDI,1/1/03,-0.124441626,0.154164687,-0.09579572,0.317355986,-0.044139697,-0.953793387,-9,14,-0.013225762,0.020649701,0,2.981574539
BDI,1/1/02,0.12664938,0.204264188,0.257284381,0.120971825,0.03774318,0.012983325,29,-9,0.042004727,-0.013225762,0,3.838284639
BDI,1/1/01,0.159353347,-0.142113999,0.006423664,-0.480468493,1.402242008,0.010683557,-10,29,-0.014285957,0.042004727,0,3.494464976
KHM,1/1/14,-0.287977801,-1.200156365,-0.160893586,-0.035270565,0.165613144,-0.209181633,-156,-165,-0.051873331,-0.052086887,0,2.621050017
KHM,1/1/13,0.009413887,-0.010966051,-0.091214105,0.238671595,0.362934827,-0.45235683,-148,-156,-0.05183233,-0.051873331,0,3.725326661
KHM,1/1/12,-0.337846996,-0.494599578,0.458716247,-0.238293801,-0.792408692,-0.622649157,-148,-148,-0.05466649,-0.05183233,0,4.82239636
KHM,1/1/11,0.046474677,0.025258124,0.20335165,-0.011630208,-0.064776527,0.080170344,-138,-148,-0.053814153,-0.05466649,0,3.338979636
KHM,1/1/10,0.051196494,0.002816156,-0.149966345,0.01573701,0.03282067,0.354574977,-125,-138,-0.051377643,-0.053814153,0,2.936231536
CMR,1/1/14,0.113289003,-0.010588235,0.109692558,0.064563567,0.274981548,0.127795578,-82,-50,-0.029962051,-0.017838504,0,2.621050017
CMR,1/1/13,0.051714925,-0.208823529,-0.090851804,-0.195321122,0.7552936,-0.001722519,-84,-82,-0.031652982,-0.029962051,0,3.725326661
CMR,1/1/12,0.096493463,-0.067634025,0.165984163,0.001692692,0.095432713,0.286991771,-71,-84,-0.027558507,-0.031652982,0,4.82239636
CMR,1/1/11,-0.010058984,0.052996702,-0.027218058,-0.188293986,0.056243745,0.055976676,-47,-71,-0.018669857,-0.027558507,0,3.338979636
CMR,1/1/10,0.031747963,0.259411765,0.103065137,-0.042371393,0.01870396,-0.180069655,-35,-47,-0.014133084,-0.018669857,0,2.936231536
CMR,1/1/09,-0.185476075,-0.788991172,-0.027208839,-0.133047116,0.00129458,0.020572173,-12,-35,-0.004891979,-0.014133084,0,8.952970203
CMR,1/1/08,-0.256936497,-0.253874633,-0.527171309,0.139220124,-0.247861228,-0.394995436,21,-12,0.008545322,-0.004891979,0,4.816767674
CMR,1/1/07,0.090834438,0.296573737,0.119378216,0.276180781,-0.082469812,-0.155490732,0,21,0,0.008545322,0,4.282396048
CMR,1/1/06,0.100370526,0.447348435,-0.077040192,0.016216221,0.084925622,0.030402543,-10,0,-0.004060095,0,0,4.112183912
CMR,1/1/05,-0.125343841,-0.388355837,-0.262895754,0.17272815,-0.061704037,-0.086491729,-12,-10,-0.004893974,-0.004060095,0,3.382646819
CMR,1/1/04,0.066655371,0.413880203,0.08125492,0.083899155,-0.094330621,-0.151426802,12,-12,0.004893974,-0.004893974,0,3.032139473
CMR,1/1/03,-0.050852524,-0.078120015,0.131040032,-0.119588868,-0.457480438,0.269886672,-22,12,-0.008990661,0.004893974,0,2.981574539
CMR,1/1/02,-0.067869495,-0.029307207,-0.020003482,-0.291633653,0.000314617,0.00128225,-29,-22,-0.011976191,-0.008990661,0,3.838284639
CMR,1/1/01,-0.0258647,-0.090857902,0.021455502,-0.103617258,0.009555844,0.034140314,-28,-29,-0.011700927,-0.011976191,0,3.494464976
CAN,1/1/14,0.240791353,0.817183873,0.194348712,0.021613824,0.134205173,0.036605183,-12,-126,-0.000275147,-0.002884485,1,2.621050017
CAN,1/1/13,-0.165308715,-0.496782721,-0.052861082,-0.132017716,-0.354059316,0.209177258,-613,-12,-0.014157117,-0.000275147,1,3.725326661
CAN,1/1/12,-0.030979138,-0.068997458,-0.003972533,-0.0905677,0.000425176,0.008216825,-549,-613,-0.012851451,-0.014157117,1,4.82239636
CAN,1/1/11,-0.071057634,-0.103254447,0.135383238,-0.258587687,-0.036490227,-0.092339045,-248,-549,-0.005859992,-0.012851451,1,3.338979636
CAN,1/1/10,0.07739125,-0.228530213,0.032387674,0.334101129,0.218820041,0.03017762,-871,-248,-0.020857287,-0.005859992,1,2.936231536
CAN,1/1/09,0.010576477,0.003882313,-0.054395921,0.093274701,0.026715229,-0.016593936,-785,-871,-0.019178034,-0.020857287,1,8.952970203
CAN,1/1/08,0.038319618,0.094803374,0.140218935,-0.008301727,-0.039707874,0.004585382,1712,-785,0.041361549,-0.019178034,1,4.816767674
CAN,1/1/07,0.038032773,0.071649829,0.18232369,-0.041816635,-0.025166349,0.003173332,29,1712,0.000686106,0.041361549,1,4.282396048
CAN,1/1/06,0.015923055,0.174549122,-0.202066879,0.1846394,-0.038864753,-0.038641613,-448,29,-0.010652058,0.000686106,1,4.112183912
CAN,1/1/05,-0.017157306,0.028721642,-0.137292811,-0.001194173,0.01033069,0.013648124,-657,-448,-0.015829558,-0.010652058,1,3.382646819
CAN,1/1/04,-0.00303671,-0.212416496,-0.197061047,-0.379232392,0.707101688,0.066424696,-897,-657,-0.02202478,-0.015829558,1,3.032139473
CAN,1/1/03,-0.000992947,0.01913803,0.116174776,-0.054598212,0.067862118,-0.153541448,-839,-897,-0.021049183,-0.02202478,1,2.981574539
CAN,1/1/02,-0.074550852,0.003596844,-0.246117606,-0.044061487,-0.070335948,-0.015836064,-335,-839,-0.008529976,-0.021049183,1,3.838284639
CAN,1/1/01,-0.020982989,-0.137645259,0.35866756,-0.006745202,0.191217347,-0.510409392,-730,-335,-0.018843644,-0.008529976,1,3.494464976
CPV,1/1/14,-0.100153484,-0.292270498,-0.150064411,0.149166199,-0.023840093,-0.183758616,-4,-152,-0.00063857,-0.02396835,0,2.621050017
CPV,1/1/13,-0.141040912,-1.072081237,-0.003032747,-0.014553028,0.282726674,0.10173578,-28,-4,-0.004481442,-0.00063857,0,3.725326661
CPV,1/1/12,-0.156493806,0.133477683,0.020264404,-0.196119836,-0.723533232,-0.016558052,39,-28,0.006236528,-0.004481442,0,4.82239636
CPV,1/1/11,-0.085583615,0.695404876,0.10446551,-1.444657064,-0.008369827,0.225238429,22,39,0.003500958,0.006236528,0,3.338979636
CPV,1/1/10,-0.116225105,-0.744776032,-0.031420715,0.304921405,-0.022880309,-0.086969875,-151,22,-0.024279672,0.003500958,0,2.936231536
CAF,1/1/14,0.372480101,0.601176471,0.351388056,0.537001431,0.328920939,0.043913608,-15,-13,-0.026386755,-0.022318523,0,2.621050017
CAF,1/1/13,0.478437441,0.832352941,0.039917425,1.122842326,0.265268039,0.131806472,6,-15,0.010638398,-0.026386755,0,3.725326661
CAF,1/1/12,-0.387435317,-1.886470588,0.132583303,0.194959066,-0.291760734,-0.086487633,349,6,0.479657061,0.010638398,0,4.82239636
CAF,1/1/11,0.027342057,-0.16354198,0.342619515,0.060599223,0.145814754,-0.248781227,-7,349,-0.00767127,0.479657061,0,3.338979636
CAF,1/1/10,0.038973326,0.405677192,-0.415710725,0.187367745,-0.028888889,0.046421306,1,-7,0.001099505,-0.00767127,0,2.936231536
CAF,1/1/09,0.146865507,0.454200994,-0.140101983,0.103300572,0.008333333,0.308594617,-12,1,-0.013274531,0.001099505,0,8.952970203
CAF,1/1/08,0.015538086,0.001945825,0.386827168,-0.421659137,-0.086082906,0.196659481,3,-12,0.003335189,-0.013274531,0,4.816767674
CAF,1/1/07,0.043949348,0.023878041,-0.027395736,0.368411232,-0.156992926,0.011846128,-5,3,-0.005564845,0.003335189,0,4.282396048
CAF,1/1/06,-0.087283239,-0.65712433,-0.026904807,0.042633991,0.200874359,0.004104589,-16,-5,-0.018018506,-0.005564845,0,4.112183912
CAF,1/1/05,-0.081643168,-0.561818215,0.307588638,0.003572575,-0.190641026,0.033082191,-23,-16,-0.026483989,-0.018018506,0,3.382646819
CAF,1/1/04,0.209149543,0.933869012,0.068136151,0.058891861,-0.04035,0.025200691,-6,-23,-0.00702579,-0.026483989,0,3.032139473
CAF,1/1/03,-0.056176777,-0.045485216,-0.012242477,-0.100626802,-0.053200961,-0.069328431,-8,-6,-0.009445171,-0.00702579,0,2.981574539
CAF,1/1/02,-0.151374435,-0.717044536,-0.327864142,0.226179867,0.067938414,-0.006081777,83,-8,0.093907277,-0.009445171,0,3.838284639
CAF,1/1/01,0.038327151,0.399293277,0.053560716,-0.237060469,0.073991341,-0.098149109,23,83,0.024534564,0.093907277,0,3.494464976
TCD,1/1/14,-0.224158479,-0.705294118,-0.037362074,0.085410234,0.100802353,-0.564348792,-105,195,-0.045042999,0.085334931,0,2.621050017
TCD,1/1/13,0.026666534,-0.079411765,-0.330760124,-0.286865673,-0.175810773,1.006181003,-391,-105,-0.188218683,-0.045042999,0,3.725326661
TCD,1/1/12,-0.240800182,-0.359331836,0.038037978,-0.546338982,-0.093110157,-0.24325791,-95,-391,-0.051627873,-0.188218683,0,4.82239636
TCD,1/1/11,0.227036651,0.312352941,0.114154609,0.503163853,0.057548317,0.147963536,-132,-95,-0.076470364,-0.051627873,0,3.338979636
TCD,1/1/10,0.149668284,0.595280381,0.208629407,0.188839559,-0.013055828,-0.231352102,76,-132,0.044739657,-0.076470364,0,2.936231536
TCD,1/1/09,-0.233959889,-0.456062851,-0.109000633,-0.637430922,-0.045545566,0.078240526,-174,76,-0.105552436,0.044739657,0,8.952970203
TCD,1/1/08,-0.210320223,-0.857823581,-0.447015328,0.243343485,-0.117460103,0.127354412,-99,-174,-0.065434636,-0.105552436,0,4.816767674
TCD,1/1/07,0.071573447,0.510157026,-0.192381904,0.015104874,0.112808724,-0.087821485,14,-99,0.009517407,-0.065434636,0,4.282396048
TCD,1/1/06,0.138760724,0.487642189,0.087645377,0.201686977,0.084968456,-0.16813938,-192,14,-0.139153197,0.009517407,0,4.112183912
TCD,1/1/05,-0.020556033,0.173202236,-0.132231418,-0.090246552,-0.109029436,0.055525007,55,-192,0.041878978,-0.139153197,0,3.382646819
TCD,1/1/04,0.200311966,0.037087789,0.317096816,0.557187375,0.105998368,-0.015810518,-57,55,-0.043435399,0.041878978,0,3.032139473
TCD,1/1/03,0.13412925,0.287142771,0.044755344,-0.227643097,0.525926261,0.040464972,-284,-57,-0.249980205,-0.043435399,0,2.981574539
TCD,1/1/02,0.049886703,0.463425851,-0.039196915,-0.166820595,-0.138574272,0.130599444,-93,-284,-0.097612829,-0.249980205,0,3.838284639
TCD,1/1/01,-0.050490211,-0.217093843,0.219008765,-0.138415321,0.022549594,-0.13850025,-45,-93,-0.050887179,-0.097612829,0,3.494464976
CHL,1/1/14,0.039962505,0.031725485,0.133964291,-0.379124057,0.315310772,0.097936035,-254,-107,-0.011835009,-0.004943986,0,2.621050017
CHL,1/1/13,0.035419933,0.067104052,0.068951851,0.087620765,-0.235557985,0.188980981,-200,-254,-0.009418483,-0.011835009,0,3.725326661
CHL,1/1/12,-0.087730208,-0.133374904,0.07398956,-0.147778505,-0.266186112,0.034698923,-604,-200,-0.028994495,-0.009418483,0,4.82239636
CHL,1/1/11,0.098395042,-0.005396276,0.066990354,0.010439413,0.136653918,0.283287803,-826,-604,-0.041063528,-0.028994495,0,3.338979636
CHL,1/1/10,-0.019001368,-0.069350858,0.003362742,0.060889517,0.086327547,-0.176235791,-918,-826,-0.047707269,-0.041063528,0,2.936231536
CHL,1/1/09,-0.052634256,-0.101622055,0.087264967,0.155546406,0.037211683,-0.44157228,-838,-918,-0.045630738,-0.047707269,0,8.952970203
CHL,1/1/08,-0.032853322,0.07797724,-0.538390782,-0.275601799,0.393918708,0.177830025,491,-838,0.026987815,-0.045630738,0,4.816767674
CHL,1/1/07,0.074688191,0.053494086,-0.06142196,0.32662132,-0.027677952,0.082425462,-428,491,-0.023484016,0.026987815,0,4.282396048
CHL,1/1/06,-0.097556427,-0.354838853,-0.110872361,-0.010269079,-0.079500873,0.067699029,-666,-428,-0.03767627,-0.023484016,0,4.112183912
CHL,1/1/05,-0.019005782,-0.057385799,-0.184309406,0.197260428,-0.123481866,0.072887732,-866,-666,-0.051214408,-0.03767627,0,3.382646819
CHL,1/1/04,-0.060276494,-0.070397694,-0.30272653,0.215077079,0.028520083,-0.171855409,-736,-866,-0.045688184,-0.051214408,0,3.032139473
CHL,1/1/03,0.059438129,-0.051717543,0.16133161,-0.123135655,0.242730624,0.067981612,-738,-736,-0.048009219,-0.045688184,0,2.981574539
CHL,1/1/02,-0.150501058,-0.148742393,-0.064395422,-0.199138088,-0.074211798,-0.266017586,-380,-738,-0.025649354,-0.048009219,0,3.838284639
CHL,1/1/01,-0.044807082,0.010703925,-0.121367139,0.215356275,0.036135546,-0.364864018,-153,-380,-0.010515922,-0.025649354,0,3.494464976
CHN,1/1/14,-0.028643895,-0.075823773,-0.120032541,-0.086636199,0.157308613,-0.018035573,-300,-325,-0.024806961,-0.026197444,0,2.621050017
CHN,1/1/13,0.009803228,-0.032941176,0.025699658,0.069709208,-0.047811826,0.034360278,-616,-300,-0.052951523,-0.024806961,0,3.725326661
CHN,1/1/12,-0.01872581,-0.020787589,0.347375926,-0.23252262,-0.082704223,-0.104990543,-648,-616,-0.058904703,-0.052951523,0,4.82239636
CHN,1/1/11,-0.054933067,0.000588235,0.043749628,-0.133416921,-0.073422351,-0.112163927,-459,-648,-0.043928406,-0.058904703,0,3.338979636
CHN,1/1/10,-0.010845215,-0.271453099,0.201864122,-0.012971162,0.089090782,-0.060756719,-666,-459,-0.06737985,-0.043928406,0,2.936231536
